,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
971,"('off',)","(97,)","(7400,)","(0,)","(4,)","('on',)","(33,)","(7400,)","(68,)","(0,)","['setHue:68', 'setLevel:33']",2,0.0048291683197021484,738,740
972,"('on',)","(10,)","(5700,)","(73,)","(0,)","('on',)","(87,)","(2700,)","(73,)","(0,)","['setColorTemperature:2700', 'setLevel:87']",2,0.00476527214050293,736,742
973,"('on',)","(55,)","(6000,)","(91,)","(0,)","('on',)","(55,)","(6000,)","(0,)","(83,)",['setSaturation:83'],1,0.002413511276245117,369,371
974,"('on',)","(72,)","(6700,)","(26,)","(0,)","('on',)","(67,)","(6700,)","(0,)","(93,)","['setSaturation:93', 'setLevel:67']",2,0.004764080047607422,735,741
975,"('on',)","(87,)","(5400,)","(40,)","(0,)","('on',)","(76,)","(5400,)","(0,)","(98,)","['setSaturation:98', 'setLevel:76']",2,0.004791736602783203,735,741
976,"('off',)","(50,)","(5800,)","(0,)","(20,)","('on',)","(30,)","(5800,)","(0,)","(92,)","['setLevel:30', 'setSaturation:92']",2,0.004780769348144531,737,739
977,"('on',)","(8,)","(5800,)","(32,)","(0,)","('on',)","(8,)","(5900,)","(85,)","(0,)","['setColorTemperature:5900', 'setHue:85']",2,0.007086753845214844,1103,1113
978,"('on',)","(73,)","(5000,)","(45,)","(0,)","('on',)","(57,)","(5000,)","(55,)","(0,)","['setLevel:57', 'setHue:55']",2,0.004778861999511719,736,742
979,"('on',)","(58,)","(5800,)","(80,)","(0,)","('on',)","(58,)","(3100,)","(0,)","(80,)","['setSaturation:80', 'setColorTemperature:3100']",2,0.004857778549194336,735,741
980,"('on',)","(92,)","(2200,)","(58,)","(0,)","('on',)","(4,)","(2200,)","(58,)","(0,)",['setLevel:4'],1,0.0023756027221679688,369,370
981,"('on',)","(28,)","(5800,)","(0,)","(48,)","('on',)","(98,)","(5800,)","(26,)","(0,)","['setHue:26', 'setLevel:98']",2,0.004763603210449219,735,741
982,"('on',)","(100,)","(8500,)","(0,)","(25,)","('on',)","(64,)","(7900,)","(0,)","(25,)","['setColorTemperature:7900', 'setLevel:64']",2,0.004828691482543945,734,740
983,"('off',)","(96,)","(3900,)","(0,)","(74,)","('on',)","(64,)","(3900,)","(0,)","(1,)","['setSaturation:1', 'setLevel:64']",2,0.004761219024658203,737,739
984,"('on',)","(35,)","(7700,)","(0,)","(36,)","('on',)","(25,)","(7700,)","(0,)","(36,)",['setLevel:25'],1,0.0023887157440185547,368,370
985,"('on',)","(1,)","(7600,)","(49,)","(0,)","('on',)","(1,)","(4800,)","(88,)","(0,)","['setColorTemperature:4800', 'setHue:88']",2,0.004747152328491211,736,740
986,"('off',)","(0,)","(3200,)","(0,)","(32,)","('on',)","(77,)","(3200,)","(77,)","(0,)","['setHue:77', 'setLevel:77']",2,0.004728794097900391,739,740
987,"('on',)","(20,)","(3900,)","(42,)","(0,)","('on',)","(20,)","(6000,)","(0,)","(42,)","['setSaturation:42', 'setColorTemperature:6000']",2,0.004740715026855469,735,741
988,"('on',)","(46,)","(2500,)","(0,)","(54,)","('on',)","(4,)","(2500,)","(4,)","(0,)","['setHue:4', 'setLevel:4']",2,0.004716634750366211,735,741
989,"('on',)","(96,)","(7900,)","(0,)","(62,)","('on',)","(96,)","(7900,)","(0,)","(9,)",['setSaturation:9'],1,0.002382516860961914,368,370
990,"('on',)","(48,)","(6300,)","(0,)","(68,)","('on',)","(48,)","(7300,)","(0,)","(82,)","['setColorTemperature:7300', 'setSaturation:82']",2,0.0071599483489990234,1100,1110
991,"('off',)","(56,)","(2400,)","(0,)","(8,)","('on',)","(56,)","(2400,)","(0,)","(98,)",['setSaturation:98'],1,0.002382993698120117,370,369
992,"('on',)","(42,)","(6000,)","(71,)","(0,)","('on',)","(42,)","(6000,)","(33,)","(0,)",['setHue:33'],1,0.002432584762573242,369,371
993,"('on',)","(68,)","(8200,)","(53,)","(0,)","('on',)","(68,)","(8200,)","(0,)","(58,)",['setSaturation:58'],1,0.0024242401123046875,369,371
994,"('on',)","(97,)","(4600,)","(0,)","(78,)","('on',)","(96,)","(4200,)","(0,)","(78,)","['setColorTemperature:4200', 'setLevel:96']",2,0.004807710647583008,734,740
995,"('on',)","(79,)","(5700,)","(98,)","(0,)","('on',)","(79,)","(3800,)","(0,)","(4,)","['setSaturation:4', 'setColorTemperature:3800']",2,0.004809856414794922,735,741
996,"('off',)","(67,)","(3700,)","(0,)","(50,)","('on',)","(67,)","(7200,)","(0,)","(50,)",['setColorTemperature:7200'],1,0.002419710159301758,370,369
997,"('on',)","(5,)","(4000,)","(39,)","(0,)","('on',)","(5,)","(2700,)","(0,)","(29,)","['setSaturation:29', 'setColorTemperature:2700']",2,0.004784345626831055,735,741
998,"('on',)","(46,)","(7800,)","(92,)","(0,)","('on',)","(46,)","(7800,)","(0,)","(91,)",['setSaturation:91'],1,0.0024220943450927734,369,371
999,"('on',)","(13,)","(2500,)","(0,)","(23,)","('on',)","(36,)","(5600,)","(0,)","(23,)","['setLevel:36', 'setColorTemperature:5600']",2,0.007102251052856445,1100,1110
