,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
930,"(100, 0)","('on',)","(76,)","(6600,)","('on',)","(56,)","(6600,)","(17, 0)","[('setHue>1', 17), ('setLevel>1', 56)]",2,0.0056188106536865234,58,77
931,"(0, 50)","('off',)","(5,)","(5500,)","('on',)","(1,)","(5500,)","(36, 0)","[('on', None), ('setHue>1', 36), ('setLevel>1', 1)]",3,0.0048370361328125,38,42
932,"(3, 0)","('off',)","(32,)","(6600,)","('on',)","(49,)","(6600,)","(0, 36)","[('on', None), ('setSaturation>1', 36), ('setLevel>1', 49)]",3,0.018974781036376953,137,191
933,"(0, 60)","('on',)","(1,)","(5800,)","('on',)","(1,)","(5800,)","(58, 0)","[('setHue>1', 58)]",1,0.00684356689453125,60,62
934,"(0, 69)","('on',)","(38,)","(6400,)","('on',)","(38,)","(6400,)","(6, 0)","[('setHue>1', 6)]",1,0.0009865760803222656,8,10
935,"(73, 0)","('off',)","(6,)","(7400,)","('on',)","(6,)","(7000,)","(62, 0)","[('on', None), ('setColorTemperature>1', 7000), ('setHue>1', 62)]",3,0.010416030883789062,64,115
936,"(88, 0)","('off',)","(10,)","(5400,)","('on',)","(59,)","(5400,)","(44, 0)","[('on', None), ('setHue>1', 44), ('setLevel>1', 59)]",3,0.009081840515136719,60,108
937,"(0, 29)","('on',)","(42,)","(7600,)","('on',)","(42,)","(7600,)","(41, 0)","[('setHue>1', 41)]",1,0.004918575286865234,43,45
938,"(40, 0)","('off',)","(90,)","(5900,)","('on',)","(27,)","(5900,)","(0, 28)","[('on', None), ('setSaturation>1', 28), ('setLevel>1', 27)]",3,0.016795873641967773,129,161
939,"(0, 0)","('on',)","(76,)","(5600,)","('on',)","(99,)","(5800,)","(0, 0)","[('setColorTemperature>1', 5800), ('setLevel>1', 99)]",2,0.008157014846801758,100,139
940,"(0, 37)","('off',)","(39,)","(6200,)","('on',)","(73,)","(6200,)","(57, 0)","[('on', None), ('setHue>1', 57), ('setLevel>1', 73)]",3,0.011362552642822266,74,135
941,"(51, 0)","('on',)","(8,)","(6700,)","('on',)","(8,)","(6700,)","(0, 10)","[('setSaturation>1', 10)]",1,0.012800455093383789,111,115
942,"(0, 83)","('off',)","(97,)","(3100,)","('on',)","(31,)","(3100,)","(0, 71)","[('on', None), ('setSaturation>1', 71), ('setLevel>1', 31)]",3,0.02179408073425293,173,208
943,"(0, 41)","('off',)","(57,)","(4700,)","('on',)","(58,)","(5400,)","(0, 41)","[('on', None), ('setColorTemperature>1', 5400), ('setLevel>1', 58)]",3,0.0057947635650634766,59,95
944,"(0, 56)","('off',)","(96,)","(8900,)","('on',)","(74,)","(8900,)","(73, 0)","[('on', None), ('setHue>1', 73), ('setLevel>1', 74)]",3,0.013248920440673828,76,152
945,"(49, 0)","('on',)","(4,)","(8000,)","('on',)","(4,)","(8000,)","(57, 0)","[('setHue>1', 57)]",1,0.006743907928466797,58,61
946,"(0, 98)","('off',)","(94,)","(2300,)","('on',)","(71,)","(2300,)","(0, 4)","[('on', None), ('setSaturation>1', 4), ('setLevel>1', 71)]",3,0.016736507415771484,106,181
947,"(14, 0)","('off',)","(11,)","(4000,)","('on',)","(11,)","(4000,)","(0, 20)","[('on', None), ('setSaturation>1', 20)]",2,0.01432347297668457,121,126
948,"(65, 0)","('on',)","(62,)","(5600,)","('on',)","(31,)","(5600,)","(0, 20)","[('setSaturation>1', 20), ('setLevel>1', 31)]",2,0.015895605087280273,121,156
949,"(93, 0)","('off',)","(27,)","(6600,)","('on',)","(27,)","(4100,)","(33, 0)","[('on', None), ('setColorTemperature>1', 4100), ('setHue>1', 33)]",3,0.005506753921508789,35,57
950,"(64, 0)","('on',)","(77,)","(3800,)","('on',)","(77,)","(3800,)","(0, 94)","[('setSaturation>1', 94)]",1,0.02230548858642578,195,199
951,"(0, 8)","('on',)","(37,)","(4900,)","('on',)","(72,)","(4900,)","(16, 0)","[('setHue>1', 16), ('setLevel>1', 72)]",2,0.00643467903137207,73,92
952,"(0, 36)","('on',)","(1,)","(7400,)","('on',)","(1,)","(7400,)","(35, 0)","[('setHue>1', 35)]",1,0.0042340755462646484,37,39
953,"(14, 0)","('on',)","(84,)","(4000,)","('on',)","(84,)","(4100,)","(0, 63)","[('setColorTemperature>1', 4100), ('setSaturation>1', 63)]",2,0.01989293098449707,164,187
954,"(32, 0)","('off',)","(31,)","(6700,)","('on',)","(31,)","(5500,)","(0, 64)","[('on', None), ('setColorTemperature>1', 5500), ('setSaturation>1', 64)]",3,0.02118849754333496,165,203
955,"(0, 22)","('on',)","(92,)","(5800,)","('on',)","(92,)","(6900,)","(0, 87)","[('setColorTemperature>1', 6900), ('setSaturation>1', 87)]",2,0.0241243839263916,188,239
956,"(0, 28)","('on',)","(83,)","(7700,)","('on',)","(83,)","(7700,)","(0, 90)","[('setSaturation>1', 90)]",1,0.02171921730041504,191,195
957,"(3, 0)","('off',)","(93,)","(5400,)","('on',)","(6,)","(5400,)","(92, 0)","[('on', None), ('setHue>1', 92), ('setLevel>1', 6)]",3,0.011354207992553711,93,103
958,"(0, 30)","('on',)","(71,)","(8500,)","('on',)","(33,)","(8500,)","(88, 0)","[('setHue>1', 88), ('setLevel>1', 33)]",2,0.012241840362548828,90,125
959,"(0, 34)","('on',)","(37,)","(7400,)","('on',)","(63,)","(7400,)","(0, 42)","[('setSaturation>1', 42), ('setLevel>1', 63)]",2,0.020240068435668945,143,210
960,"(0, 45)","('off',)","(78,)","(7500,)","('on',)","(93,)","(7500,)","(0, 45)","[('on', None), ('setLevel>1', 93)]",2,0.00590062141418457,94,98
961,"(84, 0)","('on',)","(73,)","(5900,)","('on',)","(73,)","(8300,)","(60, 0)","[('setColorTemperature>1', 8300), ('setHue>1', 60)]",2,0.010674238204956055,62,125
962,"(21, 0)","('on',)","(2,)","(8600,)","('on',)","(49,)","(8600,)","(2, 0)","[('setHue>1', 2), ('setLevel>1', 49)]",2,0.003499746322631836,50,55
963,"(0, 90)","('off',)","(11,)","(6700,)","('on',)","(11,)","(6700,)","(0, 53)","[('on', None), ('setSaturation>1', 53)]",2,0.017917633056640625,155,159
964,"(76, 0)","('off',)","(62,)","(2900,)","('on',)","(62,)","(8000,)","(0, 62)","[('on', None), ('setColorTemperature>1', 8000), ('setSaturation>1', 62)]",3,0.022402048110961914,163,226
965,"(42, 0)","('on',)","(29,)","(4600,)","('on',)","(41,)","(4600,)","(0, 58)","[('setSaturation>1', 58), ('setLevel>1', 41)]",2,0.020686864852905273,159,204
966,"(0, 93)","('off',)","(67,)","(3500,)","('on',)","(67,)","(3500,)","(0, 87)","[('on', None), ('setSaturation>1', 87)]",2,0.02173900604248047,189,193
967,"(76, 0)","('off',)","(45,)","(7700,)","('on',)","(23,)","(7700,)","(0, 98)","[('on', None), ('setSaturation>1', 98), ('setLevel>1', 23)]",3,0.024352312088012695,199,227
968,"(39, 0)","('off',)","(8,)","(8800,)","('on',)","(8,)","(8800,)","(49, 0)","[('on', None), ('setHue>1', 49)]",2,0.006109714508056641,50,54
969,"(0, 85)","('off',)","(3,)","(6000,)","('on',)","(55,)","(6000,)","(0, 61)","[('on', None), ('setSaturation>1', 61), ('setLevel>1', 55)]",3,0.02203655242919922,163,222
970,"(0, 32)","('on',)","(61,)","(7600,)","('on',)","(91,)","(7600,)","(1, 0)","[('setHue>1', 1), ('setLevel>1', 91)]",2,0.005811929702758789,92,96
971,"(0, 92)","('off',)","(62,)","(5000,)","('on',)","(29,)","(5100,)","(0, 92)","[('on', None), ('setColorTemperature>1', 5100), ('setLevel>1', 29)]",3,0.003996849060058594,31,63
972,"(0, 73)","('on',)","(79,)","(5000,)","('on',)","(79,)","(5000,)","(12, 0)","[('setHue>1', 12)]",1,0.0016591548919677734,14,16
973,"(13, 0)","('off',)","(46,)","(7400,)","('on',)","(33,)","(7400,)","(36, 0)","[('on', None), ('setHue>1', 36), ('setLevel>1', 33)]",3,0.006667137145996094,37,74
974,"(70, 0)","('on',)","(32,)","(8900,)","('on',)","(32,)","(7700,)","(0, 27)","[('setColorTemperature>1', 7700), ('setSaturation>1', 27)]",2,0.017952919006347656,128,187
975,"(52, 0)","('on',)","(7,)","(6500,)","('on',)","(65,)","(6500,)","(0, 56)","[('setSaturation>1', 56), ('setLevel>1', 65)]",2,0.021847248077392578,157,226
976,"(0, 87)","('off',)","(98,)","(4100,)","('on',)","(98,)","(7400,)","(80, 0)","[('on', None), ('setColorTemperature>1', 7400), ('setHue>1', 80)]",3,0.012727737426757812,82,137
977,"(67, 0)","('on',)","(58,)","(4500,)","('on',)","(83,)","(4500,)","(0, 41)","[('setSaturation>1', 41), ('setLevel>1', 83)]",2,0.021211624145507812,142,229
978,"(0, 52)","('off',)","(39,)","(3100,)","('on',)","(95,)","(3100,)","(0, 29)","[('on', None), ('setSaturation>1', 29), ('setLevel>1', 95)]",3,0.020873069763183594,131,230
979,"(0, 78)","('on',)","(72,)","(5900,)","('on',)","(6,)","(5900,)","(0, 100)","[('setSaturation>1', 100), ('setLevel>1', 6)]",2,0.023354291915893555,201,211
980,"(46, 0)","('off',)","(47,)","(7500,)","('on',)","(47,)","(7100,)","(1, 0)","[('on', None), ('setColorTemperature>1', 7100), ('setHue>1', 1)]",3,0.003641843795776367,51,55
981,"(23, 0)","('off',)","(40,)","(8600,)","('on',)","(23,)","(8600,)","(87, 0)","[('on', None), ('setHue>1', 87), ('setLevel>1', 23)]",3,0.011792898178100586,88,115
982,"(0, 15)","('off',)","(49,)","(4600,)","('on',)","(49,)","(4600,)","(0, 3)","[('on', None), ('setSaturation>1', 3)]",2,0.012359380722045898,105,109
983,"(0, 2)","('on',)","(50,)","(8200,)","('on',)","(50,)","(6500,)","(0, 15)","[('setColorTemperature>1', 6500), ('setSaturation>1', 15)]",2,0.015874385833740234,116,163
984,"(42, 0)","('off',)","(27,)","(8700,)","('on',)","(27,)","(6100,)","(42, 0)","[('on', None), ('setColorTemperature>1', 6100)]",2,0.002733469009399414,41,44
985,"(87, 0)","('off',)","(14,)","(8800,)","('on',)","(14,)","(2200,)","(0, 21)","[('on', None), ('setColorTemperature>1', 2200), ('setSaturation>1', 21)]",3,0.014387130737304688,122,127
986,"(42, 0)","('on',)","(93,)","(4900,)","('on',)","(72,)","(4900,)","(0, 25)","[('setSaturation>1', 25), ('setLevel>1', 72)]",2,0.018827438354492188,126,202
987,"(31, 0)","('off',)","(38,)","(5900,)","('on',)","(59,)","(5900,)","(31, 0)","[('on', None), ('setLevel>1', 59)]",2,0.003949165344238281,60,64
988,"(30, 0)","('off',)","(72,)","(4600,)","('on',)","(72,)","(4600,)","(85, 0)","[('on', None), ('setHue>1', 85)]",2,0.01012873649597168,86,90
989,"(0, 38)","('off',)","(72,)","(8100,)","('on',)","(76,)","(8100,)","(0, 31)","[('on', None), ('setSaturation>1', 31), ('setLevel>1', 76)]",3,0.019997358322143555,133,213
990,"(18, 0)","('on',)","(32,)","(7700,)","('on',)","(75,)","(7700,)","(11, 0)","[('setHue>1', 11), ('setLevel>1', 75)]",2,0.006020307540893555,76,90
991,"(21, 0)","('on',)","(34,)","(2500,)","('on',)","(8,)","(2500,)","(0, 63)","[('setSaturation>1', 63), ('setLevel>1', 8)]",2,0.019239425659179688,164,176
992,"(0, 47)","('off',)","(12,)","(6500,)","('on',)","(12,)","(5800,)","(0, 88)","[('on', None), ('setColorTemperature>1', 5800), ('setSaturation>1', 88)]",3,0.02396106719970703,189,230
993,"(0, 67)","('off',)","(80,)","(6300,)","('on',)","(55,)","(6300,)","(0, 68)","[('on', None), ('setSaturation>1', 68), ('setLevel>1', 55)]",3,0.022934436798095703,169,229
994,"(0, 29)","('on',)","(5,)","(4800,)","('on',)","(14,)","(4800,)","(30, 0)","[('setHue>1', 30), ('setLevel>1', 14)]",2,0.004635334014892578,32,48
995,"(0, 5)","('on',)","(55,)","(6200,)","('on',)","(55,)","(6200,)","(15, 0)","[('setHue>1', 15)]",1,0.001986265182495117,17,19
996,"(0, 25)","('on',)","(74,)","(4700,)","('on',)","(74,)","(7500,)","(68, 0)","[('setColorTemperature>1', 7500), ('setHue>1', 68)]",2,0.01113581657409668,70,125
997,"(0, 95)","('on',)","(21,)","(5800,)","('on',)","(21,)","(5800,)","(92, 0)","[('setHue>1', 92)]",1,0.010676145553588867,94,96
998,"(0, 39)","('off',)","(56,)","(8800,)","('on',)","(56,)","(8800,)","(0, 20)","[('on', None), ('setSaturation>1', 20)]",2,0.01425480842590332,122,126
999,"(0, 35)","('on',)","(5,)","(4100,)","('on',)","(25,)","(6200,)","(0, 35)","[('setColorTemperature>1', 6200), ('setLevel>1', 25)]",2,0.004086732864379883,41,69
